id,language_id,en,ru,accent,level,frequency_rank,rarity,register,ipa_uk,ipa_us,example,example_ru
272,1,compass,компас,both,A1,15000,очень редкое,разговорная,/compass/,/compass/,This is a compass.,Это компас.
273,1,pitch,поле,both,A1,6199,редкое,разговорная,/pitch/,/pitch/,This is a pitch.,Это поле.
274,1,influence,влияние,both,A1,2918,не редкое,официальная,/influence/,/influence/,This is a influence.,Это влияние.
275,1,enter,введите,both,A1,656,не редкое,разговорная,/enter/,/enter/,This is a enter.,Это введите.
276,1,command,команда,both,A1,1357,не редкое,разговорная,/command/,/command/,This is a command.,Это команда.
277,1,reduce,уменьшить,both,A1,2021,не редкое,разговорная,/reduce/,/reduce/,This is a reduce.,Это уменьшить.
278,1,level,уровень,both,A1,363,не редкое,разговорная,/level/,/level/,This is a level.,Это уровень.
279,1,surprise,сюрприз,both,A1,4602,редкое,разговорная,/surprise/,/surprise/,This is a surprise.,Это сюрприз.
280,1,time,время,both,A1,50,не редкое,разговорная,/time/,/time/,This is a time.,Это время.
281,1,bottom,дно,both,A1,1784,не редкое,разговорная,/bottom/,/bottom/,This is a bottom.,Это дно.
282,1,face,лицо,both,A1,969,не редкое,разговорная,/face/,/face/,This is a face.,Это лицо.
283,1,flower,цветок,both,A1,2374,не редкое,разговорная,/flower/,/flower/,This is a flower.,Это цветок.
284,1,extreme,экстрим,both,A1,2663,не редкое,разговорная,/extreme/,/extreme/,This is a extreme.,Это экстрим.
285,1,raise,поднять,both,A1,3518,редкое,разговорная,/raise/,/raise/,This is a raise.,Это поднять.
286,1,purpose,цель,both,A1,1254,не редкое,разговорная,/purpose/,/purpose/,This is a purpose.,Это цель.
287,1,nature,природа,both,A1,998,не редкое,официальная,/nature/,/nature/,This is a nature.,Это природа.
288,1,answer,ответ,both,A1,1247,не редкое,разговорная,/answer/,/answer/,This is a answer.,Это ответ.
289,1,down,вниз,both,A1,310,не редкое,разговорная,/down/,/down/,This is a down.,Это вниз.
290,1,against,против,both,A1,528,не редкое,разговорная,/against/,/against/,This is a against.,Это против.
291,1,stick,палка,both,A1,3356,редкое,разговорная,/stick/,/stick/,This is a stick.,Это палка.
292,1,clear,понятно,both,A1,903,не редкое,разговорная,/clear/,/clear/,This is a clear.,Это понятно.
293,1,record,запись,both,A1,779,не редкое,разговорная,/record/,/record/,This is a record.,Это запись.
294,1,article,статья,both,A1,410,не редкое,разговорная,/article/,/article/,This is a article.,Это статья.
295,1,discourse,дискурс,both,A1,15000,очень редкое,официальная,/discourse/,/discourse/,This is a discourse.,Это дискурс.
296,1,string,строку,both,A1,1559,не редкое,разговорная,/string/,/string/,I string every day.,Я строку каждый день.
297,1,shell,оболочка,both,A1,3582,редкое,разговорная,/shell/,/shell/,This is a shell.,Это оболочка.
298,1,side,стороны,both,A1,550,не редкое,разговорная,/side/,/side/,This is a side.,Это стороны.
299,1,fall,осень,both,A1,1228,не редкое,разговорная,/fall/,/fall/,This is a fall.,Это осень.
300,1,backward,назад,both,A1,15000,очень редкое,разговорная,/backward/,/backward/,This is a backward.,Это назад.
301,1,determine,определить,both,A1,1902,не редкое,разговорная,/determine/,/determine/,This is a determine.,Это определить.
302,1,several,несколько,both,A1,736,не редкое,официальная,/several/,/several/,It is several.,Это несколько.
303,1,forward,вперед,both,A1,1396,не редкое,разговорная,/forward/,/forward/,This is a forward.,Это вперед.
304,1,period,период,both,A1,763,не редкое,разговорная,/period/,/period/,This is a period.,Это период.
305,1,absolute,абсолютная,both,A1,4258,редкое,разговорная,/absolute/,/absolute/,This is a absolute.,Это абсолютная.
306,1,taste,вкус,both,A1,4059,редкое,разговорная,/taste/,/taste/,This is a taste.,Это вкус.
307,1,draw,ничья,both,A1,3321,редкое,разговорная,/draw/,/draw/,This is a draw.,Это ничья.
308,1,waste,отходов,both,A1,1965,не редкое,разговорная,/waste/,/waste/,This is a waste.,Это отходов.
309,1,running,работает,both,A1,1099,не редкое,разговорная,/running/,/running/,I running every day.,Я работает каждый день.
310,1,spread,распространение,both,A1,3098,редкое,разговорная,/spread/,/spread/,This is a spread.,Это распространение.
311,1,chamber,камеры,both,A1,3554,редкое,разговорная,/chamber/,/chamber/,This is a chamber.,Это камеры.
312,1,cause,причиной,both,A1,1219,не редкое,разговорная,/cause/,/cause/,This is a cause.,Это причиной.
313,1,official,официальный,both,A1,767,не редкое,официальная,/official/,/official/,It is official.,Это официальный.
314,1,province,провинция,both,A1,3583,редкое,разговорная,/province/,/province/,This is a province.,Это провинция.
315,1,flat,квартира,both,A1,1754,не редкое,разговорная,/flat/,/flat/,This is a flat.,Это квартира.
316,1,instrument,инструмент,both,A1,3648,редкое,официальная,/instrument/,/instrument/,This is a instrument.,Это инструмент.
317,1,native,родной,both,A1,2270,не редкое,официальная,/native/,/native/,It is native.,Это родной.
318,1,conduct,поведения,both,A1,2624,не редкое,разговорная,/conduct/,/conduct/,This is a conduct.,Это поведения.
319,1,maintain,поддерживать,both,A1,2401,не редкое,разговорная,/maintain/,/maintain/,This is a maintain.,Это поддерживать.
320,1,descent,спуск,both,A1,15000,очень редкое,разговорная,/descent/,/descent/,This is a descent.,Это спуск.
